X,Y,Z,Settlement_gravedad_mm
0.8565772557893454,0.28852732734167197,-1.2,0.04545108880978124
0.14918230367495883,0.4630063433679496,-1.2,0.04545092080046392
0.6837766735463575,0.5346324278293403,-1.2,0.045450102123664925
0.6732251711507382,0.8876113800602361,-1.2,0.04544681279976821
0.2884540523137842,1.3510265092484042,-1.2,0.04544037510078949
0.4702808611480964,1.1554384824585524,-1.2,0.045443328891776276
0.1439584185091099,1.2220785210287781,-1.2,0.0454425008643817
0.7015045662840117,1.1250000000000002,-1.2,0.04544372059151178
0.12626180192968173,0.8419082179890378,-1.2,0.0454476730010697
0.8634113274236399,0.13626030527625183,-1.2,0.045451528788355886
0.13311402318888757,0.1334074341435668,-1.2,0.04545215875356214
0.8613948459472051,1.365071169010352,-1.2,0.04543933722265751
0.13741821617306918,1.3663372360820596,-1.2,0.04544015373848988
0.7241134334735212,0.7363761441272522,-1.2,0.04544838054065907
0.2642284958775469,0.35766404065276586,-1.2,0.045451395043452296
0.5966295236158731,1.221780632134905,-1.2,0.045442311273820084
0.7347421768712843,0.3707421986628588,-1.2,0.04545101864586667
0.0,0.287825512310263,-0.9539878941359485,0.04545207664127254
0.0,0.65625,-0.9623797632095822,0.04544980065368226
0.0,1.03125,-0.9623797632095822,0.04544563317001092
0.0,0.46875000000000006,-1.0376202367904177,0.045451085642844134
0.0,0.84375,-1.0376202367904177,0.04544785154924886
0.0,1.2121744876897367,-1.0460121058640512,0.04544285663937668
0.0,1.373469888702908,-1.0676035440518756,0.04544019856034247
0.0,0.12653011129709213,-0.9323964559481241,0.045452492878869634
0.0,0.2842945614246115,-1.096763576087808,0.04545191638165816
0.0,0.65625,-1.099683808339979,0.045449608492899654
0.0,1.03125,-1.099683808339979,0.04544550181279918
0.0,0.46875000000000006,-0.9003161916600209,0.045451220447534225
0.0,0.84375,-0.9003161916600209,0.04544798372387243
0.0,1.2157054385753885,-0.9032364239121918,0.045442897656893355
0.0,1.371807867253444,-0.9270313620203923,0.04544031318054956
0.0,0.12819213274655578,-1.0729686379796077,0.04545237290220213
1.0,0.287825512310263,-0.9539878941359485,0.0454510852991661
1.0,0.65625,-0.9623797632095822,0.04544890898401638
1.0,1.03125,-0.9623797632095822,0.0454446667480735
1.0,0.46875000000000006,-1.0376202367904177,0.04545015368221061
1.0,0.84375,-1.0376202367904177,0.0454469529838981
1.0,1.2121744876897367,-1.0460121058640512,0.04544188982089668
1.0,1.373469888702908,-1.0676035440518756,0.04543900524577279
1.0,0.12653011129709213,-0.9323964559481241,0.045451425763248884
1.0,0.2842945614246115,-1.096763576087808,0.045450878029071155
1.0,0.65625,-1.099683808339979,0.045448761257041795
1.0,1.03125,-1.099683808339979,0.04544451056014565
1.0,0.46875000000000006,-0.9003161916600209,0.04545026178768402
1.0,0.84375,-0.9003161916600209,0.04544707948123645
1.0,1.2157054385753885,-0.9032364239121918,0.045441807978687625
1.0,1.371807867253444,-0.9270313620203923,0.04543899403835496
1.0,0.12819213274655578,-1.0729686379796077,0.045451298462405386
0.7000000000000001,0.0,-1.0267949192431123,0.04545213704551109
0.30000000000000004,0.0,-1.0267949192431123,0.045452487673331265
0.5,0.0,-0.9945340239045168,0.045452343013633684
0.13149033323180492,0.0,-0.946736456632663,0.045452641578680474
0.868509666768195,0.0,-0.9467364566326628,0.045451882189941145
0.11596242674472199,0.0,-1.0844035870386293,0.04545248271497168
0.8840375732552777,0.0,-1.084403587038629,0.04545172698866421
0.5,1.5,-1.009105469642722,0.04543762004037389
0.30000000000000004,1.5,-0.9795365074011968,0.04543782991824641
0.7000000000000001,1.5,-0.9732050807568876,0.045437330627255315
0.868509666768195,1.5,-1.053263543367337,0.0454366537187378
0.1311918850380389,1.5,-1.0546421553261218,0.045437883635028306
0.11860368830541515,1.5,-0.9189084615390151,0.04543800890446055
0.8840375732552777,1.5,-0.9155964129613707,0.04543675237522439
0.1752299417181872,0.6605065551349465,-0.7999999999999999,0.04544982653065127
0.48500203300308836,1.3222878316128233,-0.7999999999999999,0.04544087875789738
0.8413619292167622,0.4665277914656872,-0.7999999999999999,0.0454506436090341
0.8448356022164721,0.8321849392724335,-0.7999999999999999,0.0454475434325728
0.5028841983066843,0.1709039779139057,-0.7999999999999999,0.045452274716258005
0.17341072874928726,1.0182972753469117,-0.7999999999999999,0.04544591936934494
0.14385114958431872,0.28467593774045397,-0.7999999999999999,0.045452115065462685
0.8376202367904177,1.21875,-0.7999999999999999,0.04544211286409748
0.7052629262261931,0.18787150663442778,-0.7999999999999999,0.045452054933028715
0.5875917669823947,0.35087302610055926,-0.7999999999999999,0.04545166305396698
0.4143146417217965,0.34695477639659283,-0.7999999999999999,0.04545181743914311
0.49936002636778776,0.5119844034303986,-0.7999999999999999,0.04545080429305202
