X,Y,Z,Settlement_gravedad_mm,Settlement_carga_mm,Settlement_total_mm
1.1783491311906267,1.2441807092064834,-14.0,17.63540092121719,0.32513788230209784,17.960538803519288
3.809924248182341,6.268465841114315,-14.0,21.747719830092407,0.447439986492558,22.195159816584965
3.8216508688093738,1.244180709206482,-14.0,18.964980002447412,0.3690113263630188,19.33399132881043
2.5000000000000004,1.443375672974064,-5.0,130.50328049906102,5.689867371075138,136.19314787013616
2.4476264334453126,6.100413727510206,-5.0,129.72968236961904,3.3283367131282944,133.05801908274734
1.4034339267291014,4.84417887570054,-5.0,131.31339498854305,4.0868701504466,135.40026513898965
3.268661474133062,4.616915478061368,-5.0,130.26189176068868,3.7078194257112216,133.9697111863999
1.5579884296376372,2.9304964524253116,-5.0,130.510752028269,5.1924956569682195,135.70324768523722
3.5604921853957245,2.691662894365146,-5.0,130.1329412869389,4.629132337930571,134.76207362486946
1.1783491311906265,6.255819290793517,-5.0,130.18660029803635,3.3905253669454396,133.5771256649818
1.1783491311906267,1.2441807092064834,-5.0,130.81597882027648,6.265304724096836,137.08128354437332
3.809924248182341,6.268465841114315,-5.0,129.30034549040582,3.245644667110895,132.5459901575167
3.8216508688093738,1.244180709206482,-5.0,129.67108087504238,5.255775117288152,134.92685599233053
0.0,1.7148284365859052,-17.0,8.199346608689835,0.12920307354760574,8.32854968223744
0.0,4.673974028588915,-15.555034291607488,13.584233098530838,0.2400611862483899,13.824294284779228
0.0,4.673974028588914,-18.444965708392512,4.42484871719834,0.07033446734622473,4.4951831845445644
0.0,2.8125,-15.548077367904177,12.800623614272542,0.2163982097215147,13.017021823994057
0.0,2.8125,-18.451922632095823,4.1635047944755454,0.06275753481173307,4.2262623292872785
0.0,5.890147263602507,-17.0,9.839343148280257,0.17793576797381583,10.017278916254073
0.0,3.7111400817162408,-17.0,8.580664000568262,0.13893667732916626,8.719600677897429
0.0,6.15071169010352,-18.61394845947205,4.34390866284046,0.0755132737254609,4.419421936565921
0.0,1.2804656873171811,-18.690384526419166,3.3658117893830477,0.048401904377967764,3.4142136937610155
0.0,1.2804656873171811,-15.309615473580834,13.248315265098448,0.2265691702929704,13.474884435391418
0.0,6.15071169010352,-15.386051540527948,15.516027461966038,0.29633076374907397,15.812358225715112
5.0,1.7148284365859052,-17.0,10.360505827375393,0.18508162397713335,10.545587451352526
5.0,4.673974028588915,-15.555034291607488,16.378846242827134,0.3184007188841562,16.69724696171129
5.0,4.673974028588914,-18.444965708392512,6.0144029698916865,0.10892200445520572,6.123324974346892
5.0,2.8125,-15.548077367904177,15.6206128183175,0.298366198341645,15.918979016659145
5.0,2.8125,-18.451922632095823,5.674950055758418,0.09868373234683059,5.773633788105249
5.0,5.890147263602507,-17.0,12.063600883350428,0.2346415957110164,12.298242479061445
5.0,3.7111400817162408,-17.0,10.923112104425549,0.20219651471808398,11.125308619143633
5.0,6.15071169010352,-18.61394845947205,5.947388067993616,0.1135201224474276,6.060908190441044
5.0,1.2804656873171811,-18.690384526419166,4.636756669252439,0.07827463841128068,4.71503130766372
5.0,1.2804656873171811,-15.309615473580834,16.083705476436553,0.30913187877887083,16.392837355215423
5.0,6.15071169010352,-15.386051540527948,18.38061543432944,0.37657499305150566,18.757190427380944
2.5,0.0,-18.556624327025936,3.828070107620652,0.057938543946274734,3.8860086515669265
2.5,0.0,-15.443375672974064,13.38152143080194,0.23612314004344626,13.617644570845385
1.5346158590977894,0.0,-17.0,8.207413880977041,0.12994140555508693,8.337355286532128
3.46276461254404,0.0,-17.0,9.133351849824036,0.154417582597139,9.287769432421175
3.8523682143552467,0.0,-15.261915376926183,14.994874111542702,0.2796961927532742,15.274570304295976
1.1476317856447538,0.0,-15.261915376926183,13.51994351737255,0.2353213631716642,13.755264880544214
1.147631785644753,0.0,-18.738084623073817,3.3455746878299792,0.05006689829098221,3.3956415861209615
3.8523682143552462,0.0,-18.738084623073817,3.7842735135550205,0.06177714795761968,3.84605066151264
2.5,7.5,-18.556624327025936,5.918140607063435,0.11562576334756969,6.033766370411005
2.5,7.5,-15.443375672974064,18.07322609977171,0.3811863156494013,18.45441241542111
1.5346158590977894,7.5,-17.0,11.869653357779056,0.23887889680615793,12.108532254585214
3.46276461254404,7.5,-17.0,12.93241513296138,0.268277838006874,13.200692970968253
3.8523682143552467,7.5,-15.261915376926183,19.548907439220454,0.4185756286555318,19.967483067875985
1.1476317856447538,7.5,-15.261915376926183,18.034463973798704,0.3745790634541528,18.409043037252857
1.147631785644753,7.5,-18.738084623073817,5.119713148272405,0.10051767881184226,5.220230827084247
3.8523682143552462,7.5,-18.738084623073817,5.850624249350024,0.11750703529895645,5.9681312846489805
2.5000000000000004,1.443375672974064,-20.0,-0.0,0.0,0.0
2.4476264334453126,6.100413727510206,-20.0,-0.0,0.0,0.0
1.4034339267291014,4.84417887570054,-20.0,-0.0,0.0,0.0
3.268661474133062,4.616915478061368,-20.0,-0.0,0.0,0.0
1.5579884296376372,2.9304964524253116,-20.0,-0.0,0.0,0.0
3.5604921853957245,2.691662894365146,-20.0,-0.0,0.0,0.0
1.1783491311906265,6.255819290793517,-20.0,-0.0,0.0,0.0
1.1783491311906267,1.2441807092064834,-20.0,-0.0,0.0,0.0
3.809924248182341,6.268465841114315,-20.0,-0.0,0.0,0.0
3.8216508688093738,1.244180709206482,-20.0,-0.0,0.0,0.0
