X,Y,Z,Settlement_gravedad_mm,Settlement_carga_mm,Settlement_total_mm
0.0,2.064660475378827,0.0,179.7037004672408,25.20684480316271,204.9105452704035
0.0,2.3094837378652833,0.0,179.68727865306198,20.92518164481359,200.61246029787557
0.0,2.646509675965358,0.0,179.6119574271492,16.532597257470712,196.14455468461992
0.0,3.110462572410553,0.0,179.56337206381906,12.827487828350286,192.39085989216935
0.0,3.7491376839017865,0.0,179.34518506072257,9.314192329293036,188.6593773900156
0.0,4.628353936863982,0.0,178.85890511178056,6.592458335954092,185.45136344773465
0.0,5.838620411737342,0.0,177.1667759404069,4.653747857073057,181.82052379747995
0.0,7.5,-3.333333333333333,152.92878664877793,3.3413757630161456,156.27016241179408
0.0,7.5,-1.6666666666666665,167.77629123887823,3.089846879723865,170.8661381186021
5.0,0.0,-3.333333333333333,152.6830405973974,6.543443338100161,159.22648393549755
5.0,0.0,-1.6666666666666665,167.45469913824172,6.349678795690522,173.80437793393224
1.1819312099690107,0.0,0.0,179.0397396214689,35.92571358873789,214.9654532102068
1.3638624199380214,0.0,0.0,179.23285152458388,31.026671283115434,210.2595228076993
1.5476323622617658,0.0,0.0,179.28051511003915,27.00803494497694,206.2885500550161
1.7783656164591917,0.0,0.0,179.2610287506547,22.939141562065146,202.20017031271985
2.0931972139453783,0.0,0.0,179.04374717165288,19.008335915638213,198.0520830872911
2.522779610591377,0.0,0.0,178.77256287488385,14.855394849581415,193.62795772446526
3.108988963089191,0.0,0.0,178.0518988921223,11.530228396176398,189.5821272882987
3.9087227159406956,0.0,0.0,176.53215424155923,8.583261121930263,185.1154153634895
1.6666666666666667,7.5,0.0,172.67030363943084,2.8021535701235223,175.47245720955436
3.3333333333333335,7.5,0.0,171.71035030322042,2.3376261505719356,174.04797645379236
5.0,1.875,0.0,173.19827816492423,5.60862255951514,178.80690072443937
5.0,3.75,0.0,172.8419473353102,4.16730058925387,177.00924792456408
5.0,5.625,0.0,171.99756087987782,3.0144206737230093,175.01198155360083
5.0,7.5,-3.333333333333333,149.096204487608,2.5628383317672103,151.6590428193752
5.0,7.5,-1.6666666666666665,163.08234404071982,1.946240688108304,165.02858472882812
0.0,0.2821516498386845,-8.234168858659935,99.48446970798757,3.425323783130551,102.90979349111812
0.0,2.0218953108373166,-5.234953378149887,128.88238136786217,5.897951485073264,134.78033285293543
0.0,3.3010325875871995,-5.489601143419442,126.92013385395923,4.786953954788331,131.70708780874756
0.0,0.274647497461976,-6.940684094951349,113.50627320871871,4.555693418110579,118.06196662682929
0.0,1.2222234107617165,-5.229832012530652,128.88303658280196,6.372705953025587,135.25574253582755
0.0,0.5789861975753829,-9.88348318441885,78.7199746602894,2.2927046381599325,81.01267929844933
0.0,0.2555077362620303,-6.0151931128783716,122.23433588301899,5.583686688894289,127.81802257191327
0.0,0.28403338031937664,-7.573561039507659,106.92024848791733,3.9655453162887255,110.88579380420606
0.0,5.858360625513752,-9.610134567377303,84.67419625505983,2.0326903637319162,86.70688661879174
0.0,0.6636921647446914,-5.222781358723317,128.9229405889219,6.588267000012877,135.51120758893478
0.0,5.051187539653856,-5.826936830141605,124.10179949937718,3.5553038836900868,127.65710338306727
0.0,2.7739446199040962,-12.473272506877338,41.11647662544,0.9146842649762519,42.03116089041625
0.0,0.2585145927975046,-5.436577762684497,127.1758959300626,6.354691226713399,133.530587156776
0.0,0.9129683985317414,-11.619553799452868,53.761533132234135,1.3418223318222573,55.10335546405639
0.0,0.6328800015162507,-9.237309437379446,87.21404949436125,2.698757778583527,89.91280727294478
0.0,1.1603238429283316,-9.56902083525556,82.88551959959203,2.469400694851714,85.35492029444374
0.0,1.1564058458295192,-8.876711180717336,91.82560325293493,2.9101210986678154,94.73572435160274
0.0,1.734962061615241,-9.161059649486504,88.39200252779222,2.668141314689805,91.06014384248202
0.0,1.9181355796299866,-8.580624826822262,95.61844261061808,3.0189868646628497,98.63742947528092
0.0,1.2624259366652986,-8.429383253747723,97.30161369258195,3.2066595318498514,100.5082732244318
0.0,2.4370391942199316,-8.924843428535494,91.59945335083658,2.7299990582281026,94.32945240906469
0.0,2.317834968612577,-8.228934116168542,99.9221783842937,3.18226771182826,103.10444609612196
0.0,1.936061598211666,-7.977872457224482,102.67741906855217,3.4271278543635475,106.10454692291572
0.0,3.0873442390921793,-8.51486475037198,96.80114348207263,2.870154493297264,99.6712979753699
0.0,3.1945499819711283,-9.362964406172607,86.36899796442385,2.3697924864986533,88.73879045092251
0.0,2.8703062469420573,-7.667358357639396,106.47750796113515,3.4255552464245227,109.90306320755967
0.0,2.2280241137161676,-7.263675558905749,110.4914011355672,3.8877052668051846,114.37910640237239
0.0,3.7857038096534517,-8.031070493339495,102.70790179070424,2.9822063787300266,105.69010816943427
0.0,1.9398183799808215,-10.114448477537604,75.82956081550074,2.0831592304233766,77.91272004592412
0.0,3.583262039202323,-7.011539476640655,113.27926555795719,3.6231298814815744,116.90239543943876
0.0,4.538894361772958,-7.492710819128691,108.69648863965884,3.0523720808755286,111.74886072053437
